"","userid","mobile_likes","www_likes"
"25760",1864533,481,0
"25761",2035075,477,0
"25762",1094369,502,16
"25763",1040711,442,72
"25764",2035347,372,142
"25765",1894989,409,82
"25766",1250921,505,0
"25767",1851093,467,56
"25768",1766432,529,18
"25769",1614798,552,0
"25770",1090534,524,0
"25771",1571667,303,272
"25772",1361754,423,210
"25773",2181019,575,49
"25774",1096308,723,47
"25775",1410773,647,106
"25776",1165252,754,0
"25777",1915587,758,0
"25778",1580939,551,311
"25779",1223401,833,0
"25780",1556562,860,0
"25781",1557020,821,0
"25782",2055832,926,0
"25783",1200763,958,0
"25784",2110931,941,0
"25785",1343758,1031,78
"25786",1298279,1097,0
"25787",1506476,1087,0
"25788",1438065,1206,0
"25789",1710508,1228,0
"25790",1959896,1402,0
"25791",1641008,1364,1036
"25792",1413615,4334,129
"25793",1840582,1,0
"25794",1282541,1,0
"25795",1718276,1,0
"25796",1945060,1,0
"25797",1386287,1,0
"25798",1078008,1,0
"25799",1848843,1,0
"25800",1373714,1,0
"25801",2000567,1,0
"25802",1311356,1,0
"25803",1768759,1,0
"25804",2029442,1,0
"25805",1045752,1,0
"25806",1308394,1,0
"25807",1081067,1,0
"25808",2022745,1,0
"25809",1266963,1,0
"25810",1323067,1,0
"25811",1182222,1,0
"25812",1041251,1,0
"25813",1891299,1,0
"25814",2028971,1,0
"25815",1618757,1,0
"25816",1986772,1,0
"25817",2036610,1,0
"25818",1673726,1,0
"25819",1038755,1,0
"25820",1305825,1,0
"25821",1900285,1,0
"25822",2100177,1,0
"25823",1768114,1,0
"25824",1514855,1,0
"25825",1005897,1,0
"25826",1736448,1,0
"25827",1090723,1,0
"25828",1824180,1,0
"25829",1430786,1,0
"25830",1599766,1,0
"25831",1919522,1,0
"25832",1519524,1,0
"25833",1800812,1,0
"25834",1748355,1,0
"25835",1232354,1,0
"25836",1138531,1,0
"25837",1150901,1,0
"25838",1216836,1,0
"25839",1321504,1,0
"25840",1057108,1,0
"25841",1975805,1,0
"25842",1924966,1,0
"25843",1583348,1,0
"25844",1299080,1,0
"25845",1544166,1,0
"25846",1573373,2,0
"25847",2075207,2,0
"25848",1493490,2,0
"25849",1385572,2,0
"25850",1887602,2,0
"25851",1638377,2,0
"25852",1105973,2,0
"25853",2164123,2,0
"25854",2113863,2,0
"25855",2061651,2,0
"25856",1437186,2,0
"25857",1576080,2,0
"25858",1303325,2,0
"25859",1833622,2,0
"25860",1965720,2,0
"25861",1001690,2,0
"25862",1782674,2,0
"25863",1343663,2,0
"25864",1985175,2,0
"25865",1571551,2,0
"25866",1882502,2,0
"25867",2013942,2,0
"25868",1869620,2,0
"25869",2084500,2,0
"25870",1737079,2,0
"25871",1881028,2,0
"25872",1649498,2,0
"25873",1736249,2,0
"25874",1400845,2,0
"25875",1095494,2,0
"25876",2162464,2,0
"25877",2019428,2,0
"25878",1572958,2,0
"25879",1692010,2,1
"25880",1947204,3,0
"25881",1804016,3,0
"25882",1043313,3,0
"25883",1584411,3,0
"25884",2176354,3,0
"25885",1802656,3,0
"25886",1368950,3,0
"25887",2056123,3,0
"25888",1325639,3,0
"25889",2172877,3,0
"25890",1518404,3,0
"25891",1445331,3,0
"25892",1532896,3,0
"25893",1420492,3,0
"25894",2140534,3,0
"25895",1812869,3,0
"25896",1349719,3,0
"25897",1973898,3,0
"25898",1900781,3,0
"25899",1350285,3,0
"25900",1598623,3,0
"25901",1622629,3,0
"25902",1650685,3,1
"25903",2017583,4,0
"25904",1065701,4,0
"25905",1684070,4,0
"25906",1223390,4,0
"25907",1587170,4,0
"25908",2187825,4,0
"25909",1570671,4,0
"25910",1371210,4,0
"25911",1281102,4,0
"25912",1848224,4,0
"25913",1706544,4,0
"25914",1959165,4,0
"25915",1822531,4,0
"25916",1035906,4,0
"25917",1859281,4,0
"25918",1702439,4,0
"25919",1440624,4,0
"25920",1638466,4,0
"25921",1869160,4,0
"25922",1026732,4,0
"25923",1141138,4,0
"25924",1250999,4,0
"25925",1206811,4,0
"25926",2078566,4,0
"25927",1222029,4,0
"25928",1102951,4,0
"25929",1846197,4,0
"25930",1663566,4,1
"25931",1394000,5,0
"25932",1126594,5,0
"25933",1933518,5,0
"25934",2144079,5,0
"25935",1427463,5,0
"25936",1650584,5,0
"25937",1398204,5,0
"25938",2097312,5,0
"25939",1519294,5,0
"25940",2067114,5,0
"25941",1896855,5,0
"25942",2150786,6,0
"25943",1551158,6,0
"25944",2180699,6,0
"25945",2160499,6,0
"25946",2174005,6,0
"25947",1292535,6,0
"25948",1093749,6,0
"25949",1345867,6,0
"25950",1948620,6,0
"25951",1299865,6,0
"25952",2024812,6,0
"25953",1767402,6,0
"25954",2009439,6,0
"25955",1784831,6,0
"25956",1114277,6,0
"25957",1356615,7,0
"25958",1687699,7,0
"25959",2034547,7,0
"25960",1728283,7,0
"25961",1641335,7,0
"25962",1061378,7,0
"25963",1916004,7,0
"25964",1119921,7,0
"25965",1901908,7,0
"25966",1140695,7,0
"25967",1323158,7,0
"25968",2114622,7,0
"25969",1624187,7,0
"25970",1171380,7,1
"25971",2095014,6,2
"25972",1594086,8,0
"25973",1768760,8,0
"25974",2035080,8,0
"25975",1014938,8,0
"25976",1198547,8,0
"25977",1127506,8,0
"25978",2096303,8,0
"25979",1097944,8,0
"25980",1016981,8,0
"25981",1100816,8,0
"25982",1591019,8,0
"25983",1877007,6,3
"25984",1211861,6,3
"25985",1185305,7,2
"25986",1811527,9,0
"25987",1214019,9,0
"25988",1629569,9,0
"25989",1356439,9,0
"25990",2004880,9,0
"25991",1621357,9,0
"25992",2028649,9,0
"25993",1923345,9,0
"25994",1970266,9,0
"25995",1955753,7,3
"25996",1402778,9,1
"25997",1606532,8,2
"25998",2126077,10,0
"25999",1608435,10,0
"26000",1403664,10,0
"26001",1739602,10,0
"26002",1444730,10,0
"26003",2060637,10,0
"26004",1377229,10,0
"26005",1688466,10,0
"26006",1333682,10,0
"26007",1500165,10,0
"26008",1484837,10,1
"26009",1344416,8,3
"26010",1105138,11,0
"26011",1841353,11,0
"26012",1006811,11,0
"26013",1378291,11,0
"26014",2152474,11,0
"26015",1255446,11,0
"26016",2076235,11,0
"26017",1898921,11,0
"26018",1485589,12,0
"26019",1129341,12,0
"26020",2072354,8,5
"26021",1514469,11,2
"26022",1703641,13,0
"26023",1599296,13,0
"26024",1746176,13,0
"26025",1217603,13,0
"26026",2159383,13,0
"26027",1445634,14,0
"26028",1838212,14,0
"26029",1621514,14,0
"26030",1863747,14,0
"26031",1528286,14,0
"26032",1758162,14,0
"26033",1485074,14,0
"26034",2064865,14,0
"26035",1791907,10,5
"26036",1171353,13,2
"26037",1106470,15,0
"26038",1719687,15,0
"26039",1547162,15,0
"26040",1787353,15,0
"26041",1791170,15,0
"26042",2126514,9,7
"26043",1521416,12,4
"26044",1305181,16,0
"26045",1853038,16,0
"26046",2160060,16,0
"26047",1569950,16,0
"26048",2007868,16,0
"26049",1438572,17,0
"26050",1976280,17,0
"26051",1969396,17,0
"26052",2085200,17,0
"26053",1742122,17,0
"26054",1345675,17,0
"26055",1623589,17,0
"26056",1807923,15,3
"26057",1029091,18,0
"26058",2079034,18,0
"26059",1095950,10,9
"26060",1211455,13,6
"26061",1489312,19,0
"26062",1933695,19,0
"26063",1626997,15,5
"26064",1377655,20,0
"26065",1513450,20,0
"26066",1718394,20,0
"26067",1703827,20,0
"26068",1427232,13,8
"26069",1338798,20,1
"26070",1495548,21,0
"26071",1459013,21,0
"26072",1177684,21,0
"26073",1886205,21,0
"26074",1544237,21,1
"26075",1907625,22,0
"26076",1586197,22,0
"26077",1217470,22,1
"26078",1573315,17,6
"26079",1878817,22,1
"26080",1718901,23,0
"26081",1941515,23,0
"26082",1025301,23,0
"26083",1650684,23,0
"26084",1149555,23,0
"26085",1889302,23,0
"26086",1726478,24,0
"26087",1312004,24,0
"26088",1585109,24,0
"26089",1646985,24,0
"26090",1390239,24,0
"26091",1940435,24,0
"26092",1573635,24,0
"26093",1822166,24,0
"26094",1947620,24,1
"26095",1687880,24,1
"26096",1662159,21,4
"26097",1816512,25,0
"26098",2144164,25,0
"26099",1224157,25,0
"26100",1586925,14,12
"26101",1144431,26,0
"26102",1832973,26,0
"26103",1689247,26,0
"26104",1270520,26,0
"26105",1203675,26,0
"26106",1853277,26,0
"26107",1256829,27,0
"26108",1182988,27,0
"26109",1836144,27,0
"26110",1201748,27,0
"26111",1933120,27,0
"26112",1452551,20,8
"26113",1326737,26,2
"26114",2109918,26,2
"26115",1975519,27,1
"26116",1147910,28,0
"26117",1025393,29,0
"26118",2075111,29,0
"26119",1129877,30,0
"26120",1206179,30,0
"26121",1240029,31,0
"26122",1807941,31,0
"26123",1195888,31,1
"26124",1537213,32,0
"26125",1511325,32,0
"26126",1634953,32,0
"26127",1600036,32,0
"26128",1320729,32,0
"26129",1844245,24,9
"26130",2030023,33,0
"26131",1026768,33,0
"26132",1541773,33,0
"26133",1882653,33,0
"26134",1681220,34,0
"26135",2050034,34,0
"26136",1443107,34,0
"26137",1072526,22,14
"26138",1886814,32,3
"26139",1644206,33,2
"26140",2059656,31,4
"26141",1989838,34,1
"26142",1378800,35,0
"26143",1728569,36,0
"26144",1484497,36,0
"26145",2143898,35,0
"26146",1049628,36,1
"26147",1492488,37,0
"26148",1727706,26,12
"26149",2068216,37,1
"26150",1772009,29,10
"26151",1600358,38,0
"26152",1189908,39,0
"26153",2039636,38,0
"26154",1469566,38,0
"26155",1962589,40,0
"26156",2131294,40,0
"26157",1335038,40,0
"26158",2132749,31,11
"26159",1769839,41,0
"26160",1319493,43,1
"26161",2153736,43,0
"26162",1989075,43,0
"26163",1056664,43,0
"26164",2150407,39,7
"26165",1066364,47,0
"26166",1518590,46,0
"26167",1333730,48,0
"26168",1098745,48,0
"26169",1486095,49,0
"26170",1909048,32,18
"26171",1179853,50,0
"26172",1389471,51,0
"26173",1260520,51,0
"26174",1655579,51,0
"26175",1481520,51,0
"26176",2178605,44,8
"26177",1913457,47,6
"26178",1483085,53,0
"26179",1060701,52,0
"26180",1969637,53,0
"26181",2146908,54,1
"26182",1603092,55,0
"26183",1882594,55,0
"26184",1430801,54,0
"26185",1521425,55,0
"26186",2170745,47,11
"26187",2050766,57,0
"26188",1464654,56,0
"26189",1189115,56,0
"26190",2154057,58,0
"26191",1442465,56,0
"26192",1086929,57,0
"26193",1237572,57,2
"26194",2087191,57,3
"26195",1828435,37,24
"26196",2171615,32,29
"26197",1286435,44,17
"26198",1780719,61,0
"26199",1125409,62,0
"26200",2165876,59,5
"26201",1416319,64,0
"26202",1568960,64,0
"26203",1393700,64,0
"26204",1275502,65,0
"26205",1420101,63,4
"26206",1048174,51,15
"26207",1128641,67,0
"26208",1211338,67,0
"26209",1292280,66,0
"26210",1471981,68,0
"26211",1803302,58,13
"26212",2062031,69,1
"26213",1302050,71,0
"26214",1864037,71,0
"26215",1545606,69,0
"26216",1774048,71,0
"26217",1768717,71,0
"26218",1613574,71,0
"26219",1570955,49,24
"26220",1442426,72,0
"26221",1494304,73,0
"26222",1656036,73,0
"26223",2086236,54,22
"26224",1553290,40,36
"26225",1870490,77,0
"26226",1530557,75,5
"26227",1734751,78,0
"26228",1607740,79,0
"26229",1096896,80,0
"26230",1943424,77,7
"26231",1108955,75,11
"26232",1142468,82,5
"26233",1630426,86,0
"26234",2185937,87,0
"26235",1817968,86,0
"26236",2090523,61,27
"26237",1814364,88,1
"26238",1028718,88,0
"26239",1048500,91,0
"26240",2174457,88,0
"26241",2172430,58,34
"26242",1680138,95,0
"26243",1814261,92,0
"26244",2183737,95,0
"26245",1669314,94,0
"26246",1925236,95,0
"26247",1095769,75,24
"26248",1080856,93,6
"26249",1880474,96,0
"26250",1657929,103,0
"26251",1365439,100,0
"26252",2047930,86,22
"26253",2012814,85,22
"26254",1280467,99,6
"26255",1325216,105,0
"26256",1094332,106,0
"26257",1626933,106,0
"26258",1462650,68,43
"26259",2139987,111,0
"26260",2106742,113,0
"26261",2052941,113,0
"26262",1185275,111,0
"26263",2183783,110,0
"26264",1668772,83,34
"26265",1185078,101,14
"26266",1092135,106,11
"26267",1315513,107,10
"26268",1072434,95,19
"26269",2086742,84,31
"26270",1007289,116,0
"26271",1553164,114,0
"26272",1576192,114,8
"26273",1792454,120,0
"26274",1676627,123,0
"26275",1176369,122,0
"26276",1740956,68,57
"26277",1014758,122,3
"26278",1040780,126,0
"26279",1959685,127,0
"26280",2126161,94,41
"26281",2171813,124,11
"26282",2097007,132,0
"26283",1601250,114,28
"26284",1379131,131,8
"26285",1478655,109,33
"26286",1747397,137,0
"26287",1219782,118,31
"26288",2004546,113,35
"26289",2147483,146,1
"26290",1259661,147,0
"26291",1480866,150,0
"26292",1275547,149,0
"26293",1773079,148,0
"26294",1174028,126,26
"26295",1765804,148,6
"26296",1135583,152,1
"26297",2175983,154,0
"26298",1882642,155,0
"26299",1641605,153,0
"26300",1623767,155,0
"26301",1986091,142,21
"26302",1402790,155,4
"26303",2053346,160,0
"26304",1422519,158,0
"26305",1130096,163,0
"26306",1436339,160,7
"26307",2126808,167,3
"26308",1809131,165,0
"26309",1642913,170,0
"26310",1200599,166,0
"26311",2087745,167,0
"26312",1956412,167,0
"26313",1314511,177,0
"26314",1501654,176,0
"26315",1504559,179,0
"26316",2068081,174,10
"26317",1246818,184,0
"26318",2040478,188,0
"26319",1390638,185,0
"26320",2153840,112,81
"26321",1064698,148,50
"26322",2065129,183,8
"26323",1852786,163,33
"26324",2137679,193,0
"26325",1019455,196,0
"26326",1411648,193,0
"26327",2158262,194,0
"26328",1550878,196,0
"26329",1357357,204,0
"26330",1866780,208,0
"26331",1930585,211,10
"26332",1039791,212,6
"26333",1619155,202,17
"26334",1515868,220,1
"26335",1097977,217,0
"26336",1249839,219,0
"26337",1079941,217,0
"26338",1329415,220,0
"26339",1780490,151,79
"26340",1198240,225,0
"26341",1683181,230,12
"26342",2120047,235,1
"26343",1244067,238,0
"26344",1325870,245,0
"26345",1944339,240,0
"26346",1599381,171,86
"26347",1689668,243,6
"26348",1990521,185,67
"26349",1606790,254,0
"26350",1905132,242,20
"26351",1496603,268,0
"26352",1777799,267,0
"26353",1191879,262,0
"26354",1941498,267,16
"26355",2154741,281,0
"26356",1256409,290,0
"26357",1101061,288,0
"26358",1709603,260,44
"26359",1824916,285,14
"26360",1084128,295,0
"26361",1228477,293,0
"26362",1490340,293,0
"26363",1474339,307,0
"26364",1984696,306,0
"26365",1797378,297,0
"26366",1599810,304,0
"26367",1365154,211,99
"26368",1627379,226,98
"26369",2058637,304,16
"26370",1523198,221,123
"26371",1067584,299,47
"26372",2188161,281,58
"26373",1428449,306,26
"26374",1577771,309,23
"26375",1529985,276,69
"26376",1978012,284,50
"26377",2050142,333,0
"26378",1087498,332,0
"26379",1971312,193,170
"26380",1438844,274,79
"26381",1932495,320,40
"26382",1807079,360,0
"26383",2120766,371,0
"26384",2087277,385,0
"26385",2117217,387,0
"26386",2037471,418,0
"26387",1166124,443,0
"26388",1936143,329,152
"26389",1633609,480,0
"26390",1522914,464,0
"26391",1459828,474,0
"26392",2013849,431,57
"26393",1077875,496,14
"26394",2031567,489,0
"26395",1807036,494,0
"26396",1221878,493,0
"26397",2067735,496,0
"26398",1401229,486,46
"26399",1776812,558,0
"26400",2110405,545,0
"26401",1742179,529,0
"26402",1446663,514,91
"26403",1217644,597,0
"26404",1074074,581,75
"26405",2184398,484,132
"26406",1001346,634,0
"26407",2183584,722,0
"26408",1689199,702,0
"26409",1444260,744,1
"26410",2108756,819,3
"26411",1713583,834,1
"26412",1564897,822,1
"26413",2101473,829,0
"26414",2103062,486,469
"26415",1404326,972,8
"26416",1127544,886,0
"26417",1385881,978,0
"26418",1171000,1021,10
"26419",1422169,1058,0
"26420",1305027,824,384
"26421",1991878,1074,160
"26422",1212061,1373,386
"26423",1191335,1579,0
"26424",1185462,1704,0
"26425",1227977,1910,172
"26426",1538469,2174,40
"26427",1978406,2057,0
"26428",2137728,2784,95
"26429",2114660,10909,231
"26430",2002881,1,0
"26431",1061860,1,0
"26432",1285065,1,0
"26433",1189091,1,0
"26434",1567756,1,0
"26435",1075586,1,0
"26436",1029871,1,0
"26437",1887389,1,0
"26438",1245297,1,0
"26439",1372418,1,0
"26440",1001497,1,0
"26441",1488012,1,0
"26442",2159586,1,0
"26443",1484333,1,0
"26444",1619658,1,0
"26445",2112477,1,0
"26446",2061982,1,0
"26447",1573074,1,0
"26448",1690062,1,0
"26449",1790254,1,0
"26450",1939675,1,0
"26451",1081568,1,0
"26452",1522886,1,0
"26453",1432936,1,0
"26454",1004635,1,0
"26455",1188030,1,0
"26456",1960342,1,0
"26457",1196189,1,0
"26458",1377679,1,0
"26459",1963135,1,0
"26460",1620102,1,0
"26461",2185049,1,0
"26462",2191576,1,0
"26463",2073789,1,0
"26464",2189456,1,0
"26465",1650689,1,0
"26466",1376891,1,0
"26467",1661738,1,0
"26468",1916251,1,0
"26469",1396444,1,0
"26470",1040455,1,0
"26471",1206691,1,0
"26472",1073396,1,0
"26473",1328875,1,0
"26474",2168769,1,0
"26475",1529342,1,0
"26476",1018042,2,0
"26477",1887823,2,0
"26478",1442541,2,0
"26479",1045563,2,0
"26480",1789201,2,0
"26481",1727730,2,0
"26482",1529902,2,0
"26483",1266194,2,0
"26484",1552318,2,0
"26485",1768557,2,0
"26486",2156498,2,0
"26487",2170535,2,0
"26488",1223981,2,0
"26489",1966974,2,0
"26490",1421572,2,0
"26491",1551844,2,0
"26492",1299670,2,0
"26493",1219238,2,0
"26494",1216124,2,0
"26495",1881951,2,0
"26496",2080096,2,0
"26497",1760633,2,0
"26498",2127116,2,0
"26499",1617173,2,0
"26500",1606972,2,0
"26501",1561167,2,1
"26502",1268687,2,1
"26503",1979349,3,0
"26504",1099010,3,0
"26505",1527902,3,0
"26506",1282034,3,0
"26507",1523166,3,0
"26508",1652410,3,0
"26509",2019247,3,0
"26510",1966067,3,0
"26511",1157115,3,0
"26512",1088353,3,0
"26513",2025216,3,0
"26514",2114739,3,0
"26515",1392870,3,0
"26516",1146828,3,0
"26517",1174079,3,0
"26518",1691362,3,0
"26519",1560350,4,0
"26520",1058774,4,0
"26521",1765503,4,0
"26522",1052880,4,0
"26523",1584517,4,0
"26524",1819458,4,0
"26525",1583188,4,0
"26526",1419203,4,0
"26527",1102580,4,0
"26528",1667687,4,0
"26529",1151374,4,0
"26530",2031764,4,0
"26531",1021388,4,0
"26532",1233316,4,0
"26533",2079785,4,0
"26534",1368433,4,0
"26535",1788253,4,0
"26536",1993615,4,0
"26537",1254497,4,0
"26538",1446280,5,0
"26539",1283694,5,0
"26540",2011522,5,0
"26541",1515732,5,0
"26542",2081468,5,0
"26543",1210867,5,0
"26544",2098303,5,0
"26545",2141838,5,0
"26546",1842733,5,0
"26547",1284115,5,0
"26548",1729233,5,0
"26549",1492988,5,0
"26550",1412445,5,0
"26551",1033705,4,2
"26552",1658913,4,2
"26553",1606140,6,0
"26554",1460211,6,0
"26555",1255405,6,0
"26556",1002128,6,0
"26557",2052056,6,0
"26558",1506510,6,0
"26559",1743365,6,0
"26560",1149443,6,0
"26561",1687754,6,0
"26562",1678235,5,2
"26563",1250909,7,0
"26564",1164638,7,0
"26565",1290289,7,0
"26566",2026324,7,0
"26567",2006286,7,0
"26568",1378453,7,0
"26569",1755631,7,0
"26570",2023418,6,2
"26571",2181153,8,0
"26572",1631877,8,0
"26573",1314657,8,0
"26574",2069772,8,0
"26575",1752097,8,0
"26576",1678029,8,0
"26577",1735457,8,0
"26578",1366224,8,0
"26579",1591560,8,0
"26580",1176029,8,0
"26581",1740070,8,1
"26582",1461129,9,0
"26583",1719219,9,0
"26584",1840829,9,0
"26585",1557543,9,0
"26586",2165211,9,0
"26587",1678731,9,0
"26588",1205297,9,0
"26589",1791724,9,0
"26590",1835366,9,0
"26591",1755370,9,0
"26592",1184432,9,0
"26593",1155507,10,0
"26594",1252925,10,0
"26595",1141491,10,0
"26596",1868069,10,0
"26597",1768188,11,0
"26598",1070133,11,0
"26599",2113588,11,0
"26600",1574017,11,0
"26601",1152216,11,0
"26602",1211802,9,3
"26603",1161586,12,0
"26604",1604296,12,1
"26605",2115460,13,0
"26606",1329474,13,0
"26607",1773175,13,0
"26608",1418848,13,0
"26609",1729566,13,0
"26610",1420528,13,0
"26611",1513395,8,6
"26612",1729807,13,1
"26613",1594321,14,0
"26614",1826530,14,0
"26615",1007627,14,0
"26616",1889673,14,0
"26617",1596319,15,0
"26618",1616350,15,0
"26619",1713633,15,0
"26620",1878560,15,0
"26621",1524221,15,0
"26622",1542350,15,0
"26623",2124890,16,0
"26624",1333474,16,0
"26625",1015200,11,6
"26626",2097104,17,0
"26627",1929201,17,0
"26628",1573405,17,0
"26629",2143865,17,0
"26630",1191029,17,0
"26631",1830479,17,1
"26632",2157375,18,0
"26633",1137488,18,0
"26634",1946680,18,0
"26635",1949608,12,7
"26636",1846489,17,2
"26637",1006377,19,0
"26638",1963878,16,4
"26639",1559892,20,0
"26640",1876876,20,0
"26641",2036047,20,1
"26642",1984969,16,5
"26643",1400334,21,0
"26644",1898956,21,0
"26645",2010345,21,0
"26646",1817883,21,0
"26647",1225759,18,4
"26648",1219618,22,0
"26649",1835799,22,0
"26650",1731617,22,0
"26651",2082658,22,0
"26652",1235409,12,11
"26653",1478623,17,6
"26654",1992828,22,1
"26655",1563743,23,0
"26656",1868108,23,0
"26657",1781494,23,0
"26658",1694867,23,0
"26659",2168040,13,11
"26660",2127445,17,7
"26661",1672109,24,0
"26662",1073005,24,0
"26663",2024432,16,9
"26664",1686018,24,1
"26665",1888820,20,5
"26666",1624980,25,0
"26667",1896698,25,0
"26668",1123337,25,0
"26669",2027740,25,0
"26670",1431070,25,1
"26671",1696140,25,1
"26672",1211585,26,0
"26673",2159632,19,8
"26674",1085962,24,3
"26675",1763843,27,0
"26676",1872685,27,0
"26677",1307510,27,0
"26678",1816877,15,13
"26679",1390024,28,0
"26680",1844026,25,4
"26681",1829983,29,0
"26682",1039115,29,0
"26683",2118091,29,0
"26684",2005503,29,0
"26685",2083280,26,5
"26686",2152286,30,0
"26687",1227285,31,1
"26688",1121180,32,0
"26689",1684938,32,0
"26690",1111933,32,0
"26691",1463136,33,0
"26692",1435254,36,0
"26693",2022048,36,0
"26694",1259381,20,17
"26695",2052335,37,0
"26696",2139780,37,0
"26697",1685711,37,0
"26698",2085409,37,0
"26699",1720464,37,0
"26700",1025237,32,6
"26701",1199250,38,1
"26702",1619186,39,0
"26703",1375457,38,0
"26704",1161353,40,0
"26705",1037962,40,0
"26706",1630593,40,0
"26707",1032529,22,19
"26708",1618222,41,1
"26709",1661689,36,6
"26710",1048815,42,0
"26711",1559713,41,0
"26712",1383924,41,0
"26713",1961132,42,0
"26714",2127974,44,0
"26715",1014546,44,0
"26716",1757581,31,15
"26717",1859237,46,0
"26718",1314981,47,0
"26719",1965760,47,0
"26720",1792329,47,0
"26721",1656685,31,18
"26722",1693432,47,2
"26723",2179872,45,4
"26724",1192666,48,0
"26725",1045426,49,0
"26726",1744630,28,23
"26727",1422449,41,10
"26728",2166959,48,2
"26729",1255327,51,0
"26730",2080648,50,0
"26731",2147513,50,0
"26732",1554746,50,0
"26733",1519180,45,8
"26734",2118200,53,0
"26735",1761334,53,0
"26736",1091435,53,0
"26737",1632987,54,0
"26738",1154729,54,0
"26739",1342686,55,0
"26740",1762518,55,0
"26741",1756340,54,0
"26742",1930830,45,12
"26743",1448415,59,0
"26744",1205559,59,4
"26745",1398937,63,0
"26746",1537832,63,0
"26747",2037362,63,0
"26748",1468082,61,4
"26749",1225971,64,0
"26750",2119431,64,0
"26751",2123944,64,0
"26752",1789620,67,0
"26753",1302463,66,0
"26754",2189569,66,3
"26755",1720429,69,0
"26756",1066565,69,0
"26757",1228447,48,24
"26758",1968964,73,1
"26759",1229249,75,1
"26760",1988246,77,0
"26761",1408553,77,0
"26762",1895264,71,7
"26763",2101476,78,0
"26764",1184514,62,19
"26765",1802996,80,1
"26766",1821311,79,4
"26767",1239986,82,0
"26768",1932364,81,0
"26769",1662387,82,0
"26770",1192757,83,0
"26771",1601621,81,0
"26772",2127147,69,18
"26773",1130880,82,6
"26774",2016605,67,24
"26775",1806426,89,0
"26776",2010349,90,0
"26777",1126312,68,28
"26778",1246730,97,0
"26779",1660764,96,0
"26780",1645728,100,0
"26781",1823500,100,0
"26782",1011982,101,0
"26783",1125501,104,0
"26784",1528341,105,0
"26785",1907105,78,32
"26786",1052953,64,46
"26787",2045729,110,3
"26788",1759495,112,0
"26789",1552453,118,0
"26790",1656488,117,0
"26791",1215762,118,0
"26792",1079097,119,2
"26793",1890133,93,29
"26794",1906414,121,0
"26795",1515647,121,0
"26796",2075955,121,0
"26797",1625313,121,0
"26798",1988208,86,42
"26799",1544308,118,13
"26800",1715479,133,0
"26801",1264972,135,0
"26802",1201706,131,0
"26803",1660743,136,0
"26804",1390035,121,18
"26805",1399647,142,0
"26806",1518937,145,0
"26807",1508058,144,0
"26808",1999399,149,0
"26809",1087323,99,61
"26810",1458888,157,2
"26811",1203288,161,2
"26812",2029178,150,10
"26813",1970343,120,39
"26814",1770911,163,0
"26815",1863027,158,0
"26816",1760734,160,0
"26817",1551771,161,0
"26818",1338416,164,0
"26819",1110779,88,83
"26820",1601526,159,11
"26821",1845011,172,0
"26822",1722274,98,77
"26823",1183475,110,66
"26824",1488266,169,7
"26825",1987993,175,0
"26826",1043652,178,0
"26827",1576288,183,0
"26828",2180415,183,0
"26829",1009992,192,0
"26830",2012656,196,0
"26831",1114137,210,0
"26832",1270036,173,41
"26833",1850440,196,24
"26834",1252729,213,0
"26835",1442766,212,0
"26836",1280016,156,74
"26837",1511762,136,86
"26838",1974089,224,0
"26839",2137454,226,13
"26840",2065807,235,0
"26841",1172476,244,0
"26842",1346889,173,86
"26843",1971423,232,20
"26844",1171659,250,0
"26845",1274959,253,0
"26846",1980662,256,0
"26847",1329974,248,15
"26848",1531164,261,1
"26849",1963939,274,0
"26850",1542624,268,0
"26851",2171572,269,0
"26852",1566811,258,22
"26853",1411634,256,21
"26854",1478889,289,0
"26855",1690179,286,0
"26856",1058493,297,0
"26857",1134449,293,0
"26858",1960959,316,0
"26859",1244433,311,0
"26860",1079270,312,0
"26861",1495888,323,0
"26862",1379472,317,0
"26863",1507570,317,0
"26864",1220318,327,0
"26865",2160827,302,36
"26866",1781562,341,0
"26867",1390571,349,15
"26868",1900265,308,46
"26869",1282333,351,0
"26870",1970552,351,0
"26871",1088668,348,0
"26872",1224917,252,121
"26873",2109264,379,0
"26874",1737107,385,0
"26875",1218677,375,0
"26876",1040186,252,164
"26877",1869864,416,4
"26878",1543383,403,0
"26879",1634299,426,12
"26880",1832978,443,0
"26881",1972743,426,0
"26882",1146412,439,17
"26883",2119829,412,48
"26884",1399333,494,0
"26885",2172466,487,0
"26886",1690673,486,0
"26887",2061065,444,76
"26888",1903957,506,31
"26889",1457789,536,0
"26890",1349237,536,0
"26891",2110166,551,0
"26892",1672361,586,1
"26893",2114791,587,0
"26894",1187926,579,0
"26895",1671947,562,0
"26896",1385378,640,0
"26897",1189687,618,0
"26898",1794218,643,34
"26899",1587108,565,141
"26900",1691294,647,36
"26901",1248135,784,9
"26902",1218754,743,0
"26903",2115871,739,0
"26904",1149684,606,283
"26905",1126046,729,227
"26906",1924697,1013,13
"26907",1385717,935,243
"26908",2005831,1238,0
"26909",1181847,1134,330
"26910",1488623,1301,0
"26911",1870741,1412,0
"26912",1346808,1479,89
"26913",1657857,1988,99
"26914",1476590,1963,1
"26915",2126197,2947,884
"26916",1693371,3668,12
"26917",1961515,1,0
"26918",1386006,1,0
"26919",1553574,1,0
"26920",1782194,1,0
"26921",1223527,1,0
